source,unit_id,unit_type,year,unit_date,unit_label,unit_url,landing_page_url,source_url,title,summary,authors,oa_marker,pdf_url,doi,openalex_id,source_item_id,paper_type,venue_section,concepts,referenced_works_count,cited_by_count
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-05,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03023-5,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,Bilateral gene therapy in children with autosomal recessive deafness 9: single-arm trial results,An interim analysis of a single-arm trial in 5 children with hereditary deafness shows that binaural AAV gene therapy is safe and leads to hearing improvement up to 13–26 weeks of follow-up.,Hui Wang; Yuxin Chen; Yilai Shu,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03023-5.pdf,10.1038/s41591-024-03023-5,,s41591-024-03023-5,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-13,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03083-7,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,Botensilimab plus balstilimab in relapsed/refractory microsatellite stable metastatic colorectal cancer: a phase 1 trial,"In an ongoing phase 1 trial, the combination of two new immunotherapies targeting CTLA-4 and PD-1 was overall well tolerated and elicited encouraging clinical responses in patients with relapsed/refractory microsatellite stable colorectal cancer, a tumor type typically unresponsive to immune checkpoint blockade.",Andrea J. Bullock; Benjamin L. Schlechter; Anthony B. El-Khoueiry,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03083-7.pdf,10.1038/s41591-024-03083-7,,s41591-024-03083-7,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-05,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03009-3,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,"CD40 ligand antagonist dazodalibep in Sjögren’s disease: a randomized, double-blinded, placebo-controlled, phase 2 trial","In a phase 2 trial of dazodalibep, a CD40 ligand, with a crossover stage in two distinct populations of patients with Sjögren’s disease, the compound was well tolerated and led to significantly improved disease activity.",E. William St. Clair; Alan N. Baer; Ilias Alevizos,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03009-3.pdf,10.1038/s41591-024-03009-3,,s41591-024-03009-3,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-28,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34,https://www.nature.com/articles/s41591-024-03086-4,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34&error=cookies_not_supported&code=ff34342e-ffdc-4d14-9796-7304d85c3e02,Cabozantinib and nivolumab with or without live bacterial supplementation in metastatic renal cell carcinoma: a randomized phase 1 trial,"In a randomized phase 1 trial, the addition of a live Clostridium species-containing product to a tyrosine kinase inhibitor and anti-programmed cell death protein 1 treatment combination did not increase bacterial abundance of Bifidobacterium spp. but enhanced clinical responses in participants with metastatic renal cell carcinoma.",Hedyeh Ebrahimi; Nazli Dizman; Sumanta K. Pal,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03086-4.pdf,10.1038/s41591-024-03086-4,,s41591-024-03086-4,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-04,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03014-6,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,Cervical cancer screening using DNA methylation triage in a real-world population,"In a real-world Swedish cohort of 28,017 women, screening for cervical cancer using a DNA methylation-based tool, the WID-qCIN test, either alone or in combination with HPV16/18 genotyping, showed better performance than cytology in triaging HPV-positive women.",Lena Schreiberhuber; James E. Barrett; Martin Widschwendter,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03014-6.pdf,10.1038/s41591-024-03014-6,,s41591-024-03014-6,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-24,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34,https://www.nature.com/articles/s41591-024-03133-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34&error=cookies_not_supported&code=ff34342e-ffdc-4d14-9796-7304d85c3e02,Effects of semaglutide with and without concomitant SGLT2 inhibitor use in participants with type 2 diabetes and chronic kidney disease in the FLOW trial,"In a prespecified analysis of the FLOW trial, the use of an SGLT2 inhibitor did not impact the overall benefits of semaglutide on kidney and cardiovascular outcomes in participants with type 2 diabetes and chronic kidney disease.",Johannes F. E. Mann; Peter Rossing; Katherine R. Tuttle,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03133-0.pdf,10.1038/s41591-024-03133-0,,s41591-024-03133-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-19,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34,https://www.nature.com/articles/s41591-024-03008-4,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34&error=cookies_not_supported&code=ff34342e-ffdc-4d14-9796-7304d85c3e02,Entrectinib in ROS1 -positive advanced non-small cell lung cancer: the phase 2/3 BFAST trial,"Results from this single-arm cohort of the BFAST trial showed that the clinical efficacy of entrectinib in patients with ROS1 -positive NSCLC, selected using liquid biopsies, is consistent with that seen in previous reports where patients were selected using tissue-based testing methods.",Solange Peters; Shirish M. Gadgeel; Rafal Dziadziuszko,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03008-4.pdf,10.1038/s41591-024-03008-4,,s41591-024-03008-4,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-24,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34,https://www.nature.com/articles/s41591-024-03063-x,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34&error=cookies_not_supported&code=ff34342e-ffdc-4d14-9796-7304d85c3e02,Extended-release ketamine tablets for treatment-resistant depression: a randomized placebo-controlled phase 2 trial,A phase 2 dose-finding study of an extended-release tablet formulation of ketamine in patients with treatment-resistant depression shows that this formulation overcomes many of the limitations associated with the use of intravenous or intranasal ketamine formulations.,Paul Glue; Colleen Loo; Yu-Jui Huang,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03063-x.pdf,10.1038/s41591-024-03063-x,,s41591-024-03063-x,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-03,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-02976-x,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,Geographic sources of ozone air pollution and mortality burden in Europe,A health impact assessment found that 88% of ozone-related mortality in 35 European countries is attributable to transboundary transported ozone.,Hicham Achebak; Roger Garatachea; Joan Ballester,publisher_card_open_access,https://www.nature.com/articles/s41591-024-02976-x.pdf,10.1038/s41591-024-02976-x,,s41591-024-02976-x,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-01,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=36,https://www.nature.com/articles/s41591-024-03060-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=36&error=cookies_not_supported&code=95d27578-5465-4c6c-a56b-3a204b5a17aa,Inhibition of lysine acetyltransferase KAT6 in ER + HER2 − metastatic breast cancer: a phase 1 trial,"In this phase 1 trial, treatment of patients with ER + HER2 − metastatic breast cancer with a selective catalytic inhibitor of the lysine acetyltransferase KAT6 shows a manageable safety profile and encouraging preliminary clinical efficacy.",Toru Mukohara; Yeon Hee Park; Patricia M. LoRusso,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03060-0.pdf,10.1038/s41591-024-03060-0,,s41591-024-03060-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-03,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=36,https://www.nature.com/articles/s41591-024-03050-2,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=36&error=cookies_not_supported&code=95d27578-5465-4c6c-a56b-3a204b5a17aa,"Isatuximab, lenalidomide, dexamethasone and bortezomib in transplant-ineligible multiple myeloma: the randomized phase 3 BENEFIT trial","In patients with newly diagnosed, transplant-ineligible multiple myeloma, addition of weekly bortzomib to isatuximab, lenalidomide and dexamethasone leads to increased minimal residual disease negativity compared with isatuximab, lenalidomide and dexamethasone.",Xavier Leleu; Cyrille Hulin; Thierry Facon,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03050-2.pdf,10.1038/s41591-024-03050-2,,s41591-024-03050-2,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-03,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=36,https://www.nature.com/articles/s41591-024-02986-9,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=36&error=cookies_not_supported&code=95d27578-5465-4c6c-a56b-3a204b5a17aa,Lisocabtagene maraleucel in follicular lymphoma: the phase 2 TRANSCEND FL study,"Results of the phase 2 trial of CD19 CAR T cell therapy lisocabtagene maraleucel in patients with relapsed or refractory follicular lymphoma, most of whom were treated in a third-line or later setting, show encouraging objective response rates in these high-risk patients.",Franck Morschhauser; Saurabh Dahiya; Loretta J. Nastoupil,publisher_card_open_access,https://www.nature.com/articles/s41591-024-02986-9.pdf,10.1038/s41591-024-02986-9,,s41591-024-02986-9,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-21,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34,https://www.nature.com/articles/s41591-024-03077-5,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34&error=cookies_not_supported&code=ff34342e-ffdc-4d14-9796-7304d85c3e02,"Neoadjuvant pembrolizumab, dabrafenib and trametinib in BRAF V600 -mutant resectable melanoma: the randomized phase 2 NeoTrio trial","In this non-comparative trial, patients with BRAF V600 -mutant resectable melanoma received either pembrolizumab alone, a sequential combination of pembrolizumab, dabrafenib and trametinib, or a concurrent combination thereof, showing encouraging clinical response rates in the concurrent therapy arm and awaiting longer follow-up.",Georgina V. Long; Matteo S. Carlino; Alexander M. Menzies,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03077-5.pdf,10.1038/s41591-024-03077-5,,s41591-024-03077-5,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-04,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03012-8,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,"Non-literacy biased, culturally fair cognitive detection tool in primary care patients with cognitive concerns: a randomized controlled trial","The 5-Cog paradigm, a culturally fair and non-literacy biased cognitive detection tool paired with a clinical decision support improved cognitive impairment diagnosis and management threefold in primary care patients with cognitive concerns.",Joe Verghese; Rachel Chalmer; Emmeline Ayers,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03012-8.pdf,10.1038/s41591-024-03012-8,,s41591-024-03012-8,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-12,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-02979-8,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,PSCA-CAR T cell therapy in metastatic castration-resistant prostate cancer: a phase 1 trial,"A phase 1 trial of PSCA-targeting CAR T cell therapy in patients with PSCA-positive, metastatic castration-resistant prostate cancer demonstrates that the treatment, using a protocol with reduced lymphodepletion, is safe and shows preliminary clinical activity.",Tanya B. Dorff; M. Suzette Blanchard; Saul J. Priceman,publisher_card_open_access,https://www.nature.com/articles/s41591-024-02979-8.pdf,10.1038/s41591-024-02979-8,,s41591-024-02979-8,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-01,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=36,https://www.nature.com/articles/s41591-024-03091-7,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=36&error=cookies_not_supported&code=95d27578-5465-4c6c-a56b-3a204b5a17aa,Pembrolizumab for advanced urothelial carcinoma: exploratory ctDNA biomarker analyses of the KEYNOTE-361 phase 3 trial,"In an exploratory analysis of the KEYNOTE-361 phase 3 trial that tested immunotherapy and chemotherapy in advanced urothelial carcinoma, different early circulating tumor DNA (ctDNA) dynamics were observed between the two treatments, and ctDNA levels were associated with response to pembrolizumab but not to chemotherapy.",Thomas Powles; Yen-Hwa Chang; Seyda Gunduz,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03091-7.pdf,10.1038/s41591-024-03091-7,,s41591-024-03091-7,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-17,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34,https://www.nature.com/articles/s41591-024-03068-6,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34&error=cookies_not_supported&code=ff34342e-ffdc-4d14-9796-7304d85c3e02,Peripheral blood mononuclear cell respiratory function is associated with progressive glaucomatous vision loss,Reduced mitochondrial respiration in peripheral blood cells is associated with faster vision loss in glaucoma patients with controlled intraocular pressure.,Bledi Petriti; Alessandro Rabiolo; David F. Garway-Heath,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03068-6.pdf,10.1038/s41591-024-03068-6,,s41591-024-03068-6,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-17,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03057-9,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,Personalized brain circuit scores identify clinically distinct biotypes in depression and anxiety,"Personalized brain circuit measures quantified using a new imaging technology in 801 patients with depression and anxiety identify six biotypes with unique symptoms, behaviors and responses to different types of treatment.",Leonardo Tozzi; Xue Zhang; Leanne M. Williams,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03057-9.pdf,10.1038/s41591-024-03057-9,,s41591-024-03057-9,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-06,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03044-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,Precision-guided treatment in high-risk pediatric cancers,"In the observational ZERO Childhood Cancer Precision Medicine Program PRecISion Medicine for Children with Cancer (PRISM) trial, children with high-risk cancer were treated with molecular tumor board-recommended therapies, resulting in overall clinical response rates that translated into survival benefit after long-term follow-up.",Loretta M. S. Lau; Dong-Anh Khuong-Quang; David S. Ziegler,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03044-0.pdf,10.1038/s41591-024-03044-0,,s41591-024-03044-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-04,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03039-x,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,Proteomic analysis of cardiorespiratory fitness for prediction of mortality and multisystem disease risks,"A proteomic risk score for cardiorespiratory fitness, comprising as few as 21 proteins, is dynamic with exercise training and helps predict the risk of mortality and a range of cardiovascular, metabolic and neurological conditions.",Andrew S. Perry; Eric Farber-Eger; Ravi V. Shah,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03039-x.pdf,10.1038/s41591-024-03039-x,,s41591-024-03039-x,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-06,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03105-4,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,Sustained aviremia despite anti-retroviral therapy non-adherence in male children after in utero HIV transmission,"After early initiation of anti-retroviral therapy in infants infected with HIV-1 in utero, some children sustain undetectable virus levels, despite treatment interruption, which associated with distinct features of the transmitted virus.",Nomonde Bengu; Gabriela Cromhout; Philip Goulder,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03105-4.pdf,10.1038/s41591-024-03105-4,,s41591-024-03105-4,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-20,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34,https://www.nature.com/articles/s41591-024-03101-8,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34&error=cookies_not_supported&code=ff34342e-ffdc-4d14-9796-7304d85c3e02,Target engagement and immunogenicity of an active immunotherapeutic targeting pathological α-synuclein: a phase 1 placebo-controlled trial,"A first-in-patient trial of UB-312, an active immunotherapeutic for Parkinson’s disease, was well tolerated and elicited antibodies that engage misfolded α-synuclein.",Pepijn Eijsvogel; Pinaki Misra; Jean-Cosme Dodart,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03101-8.pdf,10.1038/s41591-024-03101-8,,s41591-024-03101-8,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-28,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34,https://www.nature.com/articles/s41591-024-03113-4,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=34&error=cookies_not_supported&code=ff34342e-ffdc-4d14-9796-7304d85c3e02,The limits of fair medical imaging AI in real-world generalization,"When tested across tasks, diseases and imaging modalities, the performance of AI models depends on encoding of demographic shortcuts, and correcting for them decreases their ability to generalize in new populations.",Yuzhe Yang; Haoran Zhang; Marzyeh Ghassemi,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03113-4.pdf,10.1038/s41591-024-03113-4,,s41591-024-03113-4,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-05,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03049-9,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,Thromboembolic events and vascular dementia in patients with atrial fibrillation and low apparent stroke risk,"Atrial fibrillation is associated with an increased risk of thromboembolic events and vascular dementia in patients with no previous history of stroke or any conventional risk factors, compared to patients without atrial fibrillation.",Alastair R. Mobley; Anuradhaa Subramanian; Dipak Kotecha,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03049-9.pdf,10.1038/s41591-024-03049-9,,s41591-024-03049-9,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-02,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=36,https://www.nature.com/articles/s41591-024-03021-7,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=36&error=cookies_not_supported&code=95d27578-5465-4c6c-a56b-3a204b5a17aa,Trastuzumab deruxtecan versus trastuzumab emtansine in HER2-positive metastatic breast cancer: long-term survival analysis of the DESTINY-Breast03 trial,"Secondary and selected exploratory endpoints of the DESTINY-Breast03 trial of trastuzumab deruxtecan or trastuzumab emtansine in patients with advanced HER2-positive breast cancer are reported, including updated efficacy and safety data after a median follow-up of 41 months.",Javier Cortés; Sara A. Hurvitz; Erika Hamilton,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03021-7.pdf,10.1038/s41591-024-03021-7,,s41591-024-03021-7,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-10,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03018-2,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,Triple hormone receptor agonist retatrutide for metabolic dysfunction-associated steatotic liver disease: a randomized phase 2a trial,"Phase 2 clinical trial results show that retatrutide, a triple agonist of the GIP, GLP-1 and glucagon receptors, results in up to 82% reduction in liver fat.",Arun J. Sanyal; Lee M. Kaplan; Mark L. Hartman,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03018-2.pdf,10.1038/s41591-024-03018-2,,s41591-024-03018-2,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_06,official_month_open_access_clinical_article_batch,2024,2024-06-06,2024-06,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35,https://www.nature.com/articles/s41591-024-03016-4,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=35&error=cookies_not_supported&code=d4618774-ec3d-481a-8b80-2e8e32cdcf82,Vedolizumab for the prevention of intestinal acute GVHD after allogeneic hematopoietic stem cell transplantation: a randomized phase 3 trial,"In a randomized, double-blind phase 3 trial, the anti-α 4 β 7 integrin monoclonal antibody vedolizumab plus standard prophylaxis was superior to placebo plus prophylaxis for prevention of lower gastrointestinal acute graft-versus-host disease in patients following allogeneic hematopoietic stem cell transplantation.",Yi-Bin Chen; Mohamad Mohty; Yngvar Fløisand,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03016-4.pdf,10.1038/s41591-024-03016-4,,s41591-024-03016-4,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-22,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32,https://www.nature.com/articles/s41591-024-03141-0,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=32&error=cookies_not_supported&code=878fbadb-1f2c-4ba5-b892-5ae13e457354,A foundation model for clinical-grade computational pathology and rare cancers detection,"Trained on 1.5 million whole-slide images from 100,000 patients, a pathology foundation model is shown to improve performance of specialized models in detection of rare cancers.",Eugene Vorontsov; Alican Bozkurt; Thomas J. Fuchs,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03141-0.pdf,10.1038/s41591-024-03141-0,,s41591-024-03141-0,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-04,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33,https://www.nature.com/articles/s41591-024-03118-z,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33&error=cookies_not_supported&code=ba6e2a1d-0716-4a76-a273-c1ea6edc7c94,AI-based differential diagnosis of dementia etiologies on multimodal data,"Drawing on 51,269 participants across 9 independent, geographically diverse datasets, an AI model identifies the etiologies contributing to dementia in individuals, harnessing a broad array of data, including demographics, medical history, medication use, neuropsychological assessments, functional evaluations, and multimodal neuroimaging.",Chonghua Xue; Sahana S. Kowshik; Vijaya B. Kolachalama,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03118-z.pdf,10.1038/s41591-024-03118-z,,s41591-024-03118-z,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
Nature Medicine,nature_medicine_2024_07,official_month_open_access_clinical_article_batch,2024,2024-07-08,2024-07,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33,https://www.nature.com/articles/s41591-024-03093-5,https://www.nature.com/nm/research-articles?searchType=journalSearch&sort=PubDate&page=33&error=cookies_not_supported&code=ba6e2a1d-0716-4a76-a273-c1ea6edc7c94,AI-based selection of individuals for supplemental MRI in population-based breast cancer screening: the randomized ScreenTrustMRI trial,"In an interim analysis, an artificial intelligence model was nearly four times more efficient in terms of cancers detected per number of magnetic resonance imaging tests, compared to traditional breast density measures used in a previous clinical trial.",Mattie Salim; Yue Liu; Fredrik Strand,publisher_card_open_access,https://www.nature.com/articles/s41591-024-03093-5.pdf,10.1038/s41591-024-03093-5,,s41591-024-03093-5,Article,Nature Medicine research-articles; publisher card: Open Access Article,,,
