source,unit_id,year,volume,issue,doi,openalex_id,title,authors,type,oa_status,oa_url,pdf_url,landing_page_url
Genome Biology,genome_biology_v14_i4,2013,14,4,10.1186/gb-2013-14-4-r39,https://openalex.org/W2158065648,EMu: probabilistic inference of mutational processes and their localization in the cancer genome,Andrej Fischer; Christopher J. R. Illingworth; Peter J. Campbell; Ville Mustonen,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-4-r39,https://link.springer.com/content/pdf/10.1186/gb-2013-14-4-r39.pdf,https://doi.org/10.1186/gb-2013-14-4-r39
Genome Biology,genome_biology_v14_i4,2013,14,4,10.1186/gb-2013-14-4-r32,https://openalex.org/W2137903553,p53 induces transcriptional and translational programs to suppress cell proliferation and growth,Fabricio Loayza‐Puch; Jarno Drost; Koos Rooijers; Rui Lopes; Ran Elkon; Reuven Agami,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-4-r32,https://link.springer.com/content/pdf/10.1186/gb-2013-14-4-r32.pdf,https://doi.org/10.1186/gb-2013-14-4-r32
Genome Biology,genome_biology_v14_i4,2013,14,4,10.1186/gb-2013-14-4-r37,https://openalex.org/W2118483584,Phosphoproteomics data classify hematological cancer cell lines according to tumor type and sensitivity to kinase inhibitors,Pedro Casado et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-4-r37,https://link.springer.com/content/pdf/10.1186/gb-2013-14-4-r37.pdf,https://doi.org/10.1186/gb-2013-14-4-r37
Genome Biology,genome_biology_v14_i4,2013,14,4,10.1186/gb-2013-14-4-r35,https://openalex.org/W2149013762,DNA binding specificities of the long zinc-finger recombination protein PRDM9,Timothy Billings; Emil D. Parvanov; Christopher L. Baker; Michael Walker; Kenneth Paigen; Petko M. Petkov,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-4-r35,https://link.springer.com/content/pdf/10.1186/gb-2013-14-4-r35.pdf,https://doi.org/10.1186/gb-2013-14-4-r35
Genome Biology,genome_biology_v14_i4,2013,14,4,10.1186/gb-2013-14-4-r38,https://openalex.org/W1984001597,jMOSAiCS: joint analysis of multiple ChIP-seq datasets,Xin Zeng; Rajendran Sanalkumar; Emery H. Bresnick; Hongda Li; Qiang Chang; Sündüz Keleş,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-4-r38,https://link.springer.com/content/pdf/10.1186/gb-2013-14-4-r38.pdf,https://doi.org/10.1186/gb-2013-14-4-r38
Genome Biology,genome_biology_v14_i4,2013,14,4,10.1186/gb-2013-14-4-r40,https://openalex.org/W2147338491,CRISPR-Cas systems target a diverse collection of invasive mobile genetic elements in human microbiomes,Quan Zhang; Mina Rho; Haixu Tang; Thomas G. Doak; Yuzhen Ye,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-4-r40,https://link.springer.com/content/pdf/10.1186/gb-2013-14-4-r40.pdf,https://doi.org/10.1186/gb-2013-14-4-r40
Genome Biology,genome_biology_v14_i4,2013,14,4,10.1186/gb-2013-14-4-r33,https://openalex.org/W2098342116,Systematic biases in DNA copy number originate from isolation procedures,Sebastiaan van Heesch et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-4-r33,https://link.springer.com/content/pdf/10.1186/gb-2013-14-4-r33.pdf,https://doi.org/10.1186/gb-2013-14-4-r33
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r51,https://openalex.org/W1971584645,Characterizing and measuring bias in sequence data,Michael Ross et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-5-r51,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r51.pdf,https://doi.org/10.1186/gb-2013-14-5-r51
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r47,https://openalex.org/W2111829451,REAPR: a universal tool for genome assembly evaluation,Martin Hunt; Taisei Kikuchi; Mandy Sanders; Chris Newbold; Matthew Berriman; Thomas D. Otto,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-5-r47,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r47.pdf,https://doi.org/10.1186/gb-2013-14-5-r47
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r41,https://openalex.org/W2164094120,Genome of the long-living sacred lotus (Nelumbo nucifera Gaertn.),Ray Ming et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-5-r41,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r41.pdf,https://doi.org/10.1186/gb-2013-14-5-r41
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r42,https://openalex.org/W2097743364,"Longitudinal, genome-scale analysis of DNA methylation in twins from birth to 18 months of age reveals rapid epigenetic change in early life and pair-specific effects of discordance",David Martino et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-5-r42,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r42.pdf,https://doi.org/10.1186/gb-2013-14-5-r42
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r45,https://openalex.org/W2168098713,Insights into snoRNA biogenesis and processing from PAR-CLIP of snoRNA core proteins and small RNA sequencing,Shivendra Kishore; Andreas Gruber; Dominik Jedlinski; Afzal P Syed; Hadi Jorjani; Mihaela Zavolan,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-5-r45,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r45.pdf,https://doi.org/10.1186/gb-2013-14-5-r45
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r50,https://openalex.org/W2145518488,DNA methylation dynamics during intestinal stem cell differentiation reveals enhancers driving gene expression in the villus,Lucas TJ Kaaij et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-5-r50,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r50.pdf,https://doi.org/10.1186/gb-2013-14-5-r50
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r46,https://openalex.org/W2145495827,5-Hydroxymethylcytosine is an essential intermediate of active DNA demethylation processes in primary human monocytes,Maja Klug; Sandra Schmidhofer; Claudia Gebhard; Reinhard Andreesen; Michael Rehli,article,gold,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r46.pdf,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r46.pdf,https://doi.org/10.1186/gb-2013-14-5-r46
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r49,https://openalex.org/W2162823258,Mutations within lncRNAs are effectively selected against in fruitfly but not in human,Wilfried Haerty; Chris P. Ponting,article,gold,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r49.pdf,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r49.pdf,https://doi.org/10.1186/gb-2013-14-5-r49
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r48,https://openalex.org/W1975614137,Genome-wide analysis of functional sirtuin chromatin targets in yeast,Mingguang Li; Veena Valsakumar; Kunal Poorey; Stefan Bekiranov; Jeffrey S. Smith,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-5-r48,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r48.pdf,https://doi.org/10.1186/gb-2013-14-5-r48
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r52,https://openalex.org/W2123227225,Integrated analysis of recurrent properties of cancer genes to identify novel drivers,Matteo D’Antonio; Francesca D. Ciccarelli,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-5-r52,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r52.pdf,https://doi.org/10.1186/gb-2013-14-5-r52
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r44,https://openalex.org/W2112902699,Adult monozygotic twins discordant for intra-uterine growth have indistinguishable genome-wide DNA methylation profiles,Nicole Y. Souren et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-5-r44,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r44.pdf,https://doi.org/10.1186/gb-2013-14-5-r44
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-r43,https://openalex.org/W2164163822,Inactive or moderately active human promoters are enriched for inter-individual epialleles,Carolina Gemma et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-5-r43,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-r43.pdf,https://doi.org/10.1186/gb-2013-14-5-r43
Genome Biology,genome_biology_v14_i5,2013,14,5,10.1186/gb-2013-14-5-306,https://openalex.org/W1521385272,Epigenetics and transgenerational inheritance,Émilie Brasset; Séverine Chambeyron,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/gb-2013-14-5-306,https://link.springer.com/content/pdf/10.1186/gb-2013-14-5-306.pdf,https://doi.org/10.1186/gb-2013-14-5-306
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-405,https://openalex.org/W4231539689,The advantages of SMRT sequencing,Richard J. Roberts; Mauricio O. Carneiro; Michael C. Schatz,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/gb-2013-14-6-405,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-405.pdf,https://doi.org/10.1186/gb-2013-14-6-405
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r55,https://openalex.org/W2164056841,Comprehensive genotyping of the USA national maize inbred seed bank,Maria C Romay et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r55,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r55.pdf,https://doi.org/10.1186/gb-2013-14-6-r55
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r59,https://openalex.org/W2049608531,Hyperosmotic priming of Arabidopsis seedlings establishes a long-term somatic memory accompanied by specific changes of the epigenome,Emanuela Sani; Pawel Herzyk; Giorgio Perrella; Vincent Colot; Anna Amtmann,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r59,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r59.pdf,https://doi.org/10.1186/gb-2013-14-6-r59
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r53,https://openalex.org/W2149836365,The genome sequence of the most widely cultivated cacao type and its use to identify candidate genes regulating pod color,Juan Carlos Motamayor et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r53,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r53.pdf,https://doi.org/10.1186/gb-2013-14-6-r53
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r60,https://openalex.org/W2160591516,Reference genomes and transcriptomes of Nicotiana sylvestris and Nicotiana tomentosiformis,Nicolas Sierro et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r60,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r60.pdf,https://doi.org/10.1186/gb-2013-14-6-r60
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r56,https://openalex.org/W1967982647,Identification of pathways directly regulated by SHORT VEGETATIVE PHASE during vegetative and reproductive development in Arabidopsis,Veronica Gregis et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r56,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r56.pdf,https://doi.org/10.1186/gb-2013-14-6-r56
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r54,https://openalex.org/W2002082146,The plasticity of the grapevine berry transcriptome,Silvia Dal Santo et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r54,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r54.pdf,https://doi.org/10.1186/gb-2013-14-6-r54
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r63,https://openalex.org/W2166593689,Phytophthora capsici-tomato interaction features dramatic shifts in gene expression associated with a hemi-biotrophic lifestyle,Julietta Jupe et al.,article,gold,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r63.pdf,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r63.pdf,https://doi.org/10.1186/gb-2013-14-6-r63
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r66,https://openalex.org/W2118889089,Separating homeologs by phasing in the tetraploid wheat transcriptome,Ksenia V. Krasileva et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r66,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r66.pdf,https://doi.org/10.1186/gb-2013-14-6-r66
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r61,https://openalex.org/W2021549775,User guide for mapping-by-sequencing in Arabidopsis,Geo Velikkakam James et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r61,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r61.pdf,https://doi.org/10.1186/gb-2013-14-6-r61
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r68,https://openalex.org/W2146815553,Retrospective genomic analysis of sorghum adaptation to temperate-zone grain production,Carrie S. Thurber; M. Justin; R. Higgins; Patrick J. Brown,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r68,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r68.pdf,https://doi.org/10.1186/gb-2013-14-6-r68
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r58,https://openalex.org/W2110634869,"Distribution, functional impact, and origin mechanisms of copy number variation in the barley genome",María Muñoz‐Amatriaín et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r58,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r58.pdf,https://doi.org/10.1186/gb-2013-14-6-r58
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r67,https://openalex.org/W2141654265,Mapping gene activity of Arabidopsis root hairs,Ping Lan; Wenfeng Li; Wen‐Dar Lin; Simonetta Santi; Wolfgang Schmidt,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r67,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r67.pdf,https://doi.org/10.1186/gb-2013-14-6-r67
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r65,https://openalex.org/W2120300708,Thermal stress effects on grain yield in Brachypodium distachyon occur via H2A.Z-nucleosomes,Scott A. Boden; Monika Kavanová; E. Jean Finnegan; Philip A. Wigge,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r65,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r65.pdf,https://doi.org/10.1186/gb-2013-14-6-r65
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r57,https://openalex.org/W1970240652,Conservation and divergence of transcriptomic and epigenomic variation in maize hybrids,Guangming He et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r57,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r57.pdf,https://doi.org/10.1186/gb-2013-14-6-r57
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-123,https://openalex.org/W2167189305,Gene regulatory networks in plants: learning causality from time and perturbation,Gabriel Krouk; Jesse M Lingeman; Amy Marshall‐Colón; Gloria M. Coruzzi; Dennis Shasha,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-123,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-123.pdf,https://doi.org/10.1186/gb-2013-14-6-123
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-121,https://openalex.org/W1537922609,Interactions of beneficial and detrimental root-colonizing filamentous microbes with plant hosts,Thomas Rey; Sebastian Schornack,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-121,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-121.pdf,https://doi.org/10.1186/gb-2013-14-6-121
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r62,https://openalex.org/W2003859997,Analyzing the soybean transcriptome during autoregulation of mycorrhization identifies the transcription factors GmNF-YA1a/b as positive regulators of arbuscular mycorrhization,Sara Schaarschmidt; Peter M. Gresshoff; Bettina Hause,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r62,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r62.pdf,https://doi.org/10.1186/gb-2013-14-6-r62
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-r64,https://openalex.org/W2141607702,"A high density physical map of chromosome 1BL supports evolutionary studies, map-based cloning and sequencing in wheat",Romain Philippe et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-r64,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-r64.pdf,https://doi.org/10.1186/gb-2013-14-6-r64
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-120,https://openalex.org/W1929985424,Open access to tree genomes: the path to a better forest,David B Neale; Charles H. Langley; Steven L. Salzberg; Jill Wegrzyn,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-120,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-120.pdf,https://doi.org/10.1186/gb-2013-14-6-120
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-122,https://openalex.org/W2124086156,A conifer genome spruces up plant phylogenomics,Pamela S. Soltis; Pamela S. Soltis,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-122,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-122.pdf,https://doi.org/10.1186/gb-2013-14-6-122
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-308,https://openalex.org/W1990468896,Plant genomics: from weed to wheat,Kerstin Kaufmann; Wolfgang Busch,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-308,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-308.pdf,https://doi.org/10.1186/gb-2013-14-6-308
Genome Biology,genome_biology_v14_i6,2013,14,6,10.1186/gb-2013-14-6-124,https://openalex.org/W2080808595,The DNA60IFX contest,Michael C. Schatz; James Taylor; S.-E. Schelhorn,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-6-124,https://link.springer.com/content/pdf/10.1186/gb-2013-14-6-124.pdf,https://doi.org/10.1186/gb-2013-14-6-124
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r82,https://openalex.org/W2109276098,A comparative phenotypic and genomic analysis of C57BL/6J and C57BL/6N mouse strains,Michelle M. Simon et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r82,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r82.pdf,https://doi.org/10.1186/gb-2013-14-7-r82
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r78,https://openalex.org/W2122866775,A blood based 12-miRNA signature of Alzheimer disease patients,Petra Leidinger et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r78,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r78.pdf,https://doi.org/10.1186/gb-2013-14-7-r78
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r75,https://openalex.org/W1986348806,"Gene expression changes with age in skin, adipose tissue, blood and brain",Daniel Glass et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r75,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r75.pdf,https://doi.org/10.1186/gb-2013-14-7-r75
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r70,https://openalex.org/W2104224685,Transcriptome analysis of human tissues and cell lines reveals one dominant transcript per gene,Mar Gonzàlez-Porta; Adam Frankish; Johan Rung; Jennifer Harrow; Alvis Brāzma,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r70,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r70.pdf,https://doi.org/10.1186/gb-2013-14-7-r70
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r80,https://openalex.org/W2127214385,THetA: inferring intra-tumor heterogeneity from high-throughput DNA sequencing data,Layla Oesper; Ahmad Mahmoody; Benjamin J. Raphael,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r80,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r80.pdf,https://doi.org/10.1186/gb-2013-14-7-r80
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r73,https://openalex.org/W2007870233,VlincRNAs controlled by retroviral elements are a hallmark of pluripotency and cancer,Georges St. Laurent et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r73,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r73.pdf,https://doi.org/10.1186/gb-2013-14-7-r73
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r77,https://openalex.org/W2123281790,"The genome and transcriptome of the enteric parasite Entamoeba invadens, a model for encystation",Gretchen Ehrenkaufer et al.,article,gold,https://genomebiology.biomedcentral.com/track/pdf/10.1186/gb-2013-14-7-r77,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r77.pdf,https://doi.org/10.1186/gb-2013-14-7-r77
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r74,https://openalex.org/W2108246734,GLiMMPS: robust statistical model for regulatory variation of alternative splicing using RNA-seq data,Keyan Zhao; Zhixiang Lu; Juw Won Park; Qing Zhou; Yi Xing,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r74,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r74.pdf,https://doi.org/10.1186/gb-2013-14-7-r74
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r79,https://openalex.org/W2138963732,PARma: identification of microRNA target sites in AGO-PAR-CLIP data,Florian Erhard; Lars Dölken; Łukasz Jaśkiewicz; Ralf Zimmer,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r79,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r79.pdf,https://doi.org/10.1186/gb-2013-14-7-r79
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r69,https://openalex.org/W2074778781,A simple strategy for heritable chromosomal deletions in zebrafish via the combinatorial action of targeting nucleases,Shimin Lim; Yin Wang; Xueyao Yu; Yian Huang; Mark Featherstone; Karuna Sampath,article,gold,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r69.pdf,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r69.pdf,https://doi.org/10.1186/gb-2013-14-7-r69
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r72,https://openalex.org/W1969259307,"A compact, in vivo screen of all 6-mers reveals drivers of tissue-specific expression and guides synthetic regulatory element design",Robin P. Smith et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r72,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r72.pdf,https://doi.org/10.1186/gb-2013-14-7-r72
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r76,https://openalex.org/W2156906911,The strength of genetic interactions scales weakly with mutational effects,Andrea Velenich; Jeff Gore,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r76,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r76.pdf,https://doi.org/10.1186/gb-2013-14-7-r76
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r81,https://openalex.org/W2162929039,Experimental characterization of the human non-sequence-specific nucleic acid interactome,Gerhard Dürnberger et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r81,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r81.pdf,https://doi.org/10.1186/gb-2013-14-7-r81
Genome Biology,genome_biology_v14_i7,2013,14,7,10.1186/gb-2013-14-7-r71,https://openalex.org/W2152317709,Variants in exons and in transcription factors affect gene expression in trans,Anat Kreimer; Itsik Pe’er,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-7-r71,https://link.springer.com/content/pdf/10.1186/gb-2013-14-7-r71.pdf,https://doi.org/10.1186/gb-2013-14-7-r71
Genome Biology,genome_biology_v14_i8,2013,14,8,10.1186/gb-2013-14-8-r93,https://openalex.org/W2152672184,Web Apollo: a web-based genomic annotation editing platform,Eduardo Lee et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-8-r93,https://link.springer.com/content/pdf/10.1186/gb-2013-14-8-r93.pdf,https://doi.org/10.1186/gb-2013-14-8-r93
Genome Biology,genome_biology_v14_i8,2013,14,8,10.1186/gb-2013-14-8-r88,https://openalex.org/W2101439782,"The genome and transcriptome of Haemonchus contortus, a key model parasite for drug and vaccine discovery",Roz Laing et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-8-r88,https://link.springer.com/content/pdf/10.1186/gb-2013-14-8-r88.pdf,https://doi.org/10.1186/gb-2013-14-8-r88
Genome Biology,genome_biology_v14_i8,2013,14,8,10.1186/gb-2013-14-8-r89,https://openalex.org/W2138166435,The genome and developmental transcriptome of the strongylid nematode Haemonchus contortus,Erich M. Schwarz et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-8-r89,https://link.springer.com/content/pdf/10.1186/gb-2013-14-8-r89.pdf,https://doi.org/10.1186/gb-2013-14-8-r89
Genome Biology,genome_biology_v14_i8,2013,14,8,10.1186/gb-2013-14-8-r91,https://openalex.org/W2107368073,Genome-wide analysis identifies a functional association of Tet1 and Polycomb repressive complex 2 in mouse embryonic stem cells,Francesco Neri et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-8-r91,https://link.springer.com/content/pdf/10.1186/gb-2013-14-8-r91.pdf,https://doi.org/10.1186/gb-2013-14-8-r91
Genome Biology,genome_biology_v14_i8,2013,14,8,10.1186/gb-2013-14-8-r84,https://openalex.org/W2115964245,PROmiRNA: a new miRNA promoter recognition method uncovers the complex regulation of intronic miRNAs,Annalisa Marsico et al.,article,gold,https://genomebiology.biomedcentral.com/counter/pdf/10.1186/gb-2013-14-8-r84,https://link.springer.com/content/pdf/10.1186/gb-2013-14-8-r84.pdf,https://doi.org/10.1186/gb-2013-14-8-r84
