paper_id,source_type,source_url,access_status,download_status,local_path,checked_date,notes
P0331,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2018.00108/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0331.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0331.txt; pages=15; text_chars=77339; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0332,publisher_or_repository_pdf,https://public-pages-files-2025.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2024.1464603/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0332.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0332.txt; pages=12; text_chars=58367; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0333,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2020.564015/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0333.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0333.txt; pages=10; text_chars=49811; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0334,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2022.659316/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0334.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0334.txt; pages=19; text_chars=85275; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0335,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2024.1510066/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0335.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0335.txt; pages=6; text_chars=40583; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0336,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2019.00086/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0336.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0336.txt; pages=16; text_chars=75861; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0337,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2018.00017/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0337.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0337.txt; pages=10; text_chars=50610; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0338,publisher_or_repository_pdf,https://www.frontiersin.org/journals/computational-neuroscience/articles/10.3389/fncom.2020.00066/pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/computational_neuroscience/P0338.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=Frontiers in Computational Neuroscience; inventory=frontiers_computational_neuroscience_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/computational_neuroscience/P0338.txt; pages=15; text_chars=68701; source_blocked_design=true; source_block=Frontiers in Computational Neuroscience; source_block_order=1
P0339,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-022-11155-6.pdf?error=cookies_not_supported&code=85792fdb-5b80-4593-9345-4b9129737117,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0339.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0339.txt; pages=13; text_chars=54515; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0340,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-016-3972-5.pdf?error=cookies_not_supported&code=1d8fdb59-99be-40b6-adae-4933116809fc,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0340.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0340.txt; pages=7; text_chars=27216; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0341,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-016-4483-0.pdf?error=cookies_not_supported&code=2d1562b9-9feb-437e-9605-6758a058c758,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0341.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0341.txt; pages=5; text_chars=21070; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0342,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-024-13495-x.pdf?error=cookies_not_supported&code=8070aacb-6be6-40d6-b8a5-25b8c0783241,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0342.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0342.txt; pages=12; text_chars=58995; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0343,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-019-7468-y.pdf?error=cookies_not_supported&code=b09c91f1-3808-4c83-80bb-b4298fde8169,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0343.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0343.txt; pages=11; text_chars=37568; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0344,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-015-3839-1.pdf?error=cookies_not_supported&code=8d31f905-7439-4545-954c-7d869fba8088,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0344.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0344.txt; pages=7; text_chars=30725; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0345,publisher_or_repository_pdf,https://cds.cern.ch/record/2282669/files/arXiv:1709.02301.pdf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0345.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0345.txt; pages=48; text_chars=156224; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0346,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-023-11782-7.pdf?error=cookies_not_supported&code=d4b5e7f8-4173-486e-ba66-7f30bef75f13,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0346.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0346.txt; pages=12; text_chars=49804; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0347,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-022-10508-5.pdf?error=cookies_not_supported&code=16bea52c-aa15-4126-b19d-17bc6d325a7f,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0347.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0347.txt; pages=6; text_chars=23000; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0348,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-016-3963-6.pdf?error=cookies_not_supported&code=b9909667-c6b1-4530-b1f1-89feaeb85c5d,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0348.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0348.txt; pages=9; text_chars=20549; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0349,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-018-5562-1.pdf?error=cookies_not_supported&code=22e5b531-d827-48fe-9205-74292568e819,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0349.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0349.txt; pages=35; text_chars=134284; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0350,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-019-6721-8.pdf?error=cookies_not_supported&code=80feaf28-0329-4aec-bbae-48b3c7bc5fbc,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0350.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0350.txt; pages=13; text_chars=59814; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0351,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-024-12763-0.pdf?error=cookies_not_supported&code=ab840852-6bf4-495a-93ab-66587a607bd5,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0351.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0351.txt; pages=14; text_chars=52941; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0352,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-021-08879-2.pdf?error=cookies_not_supported&code=b995a73c-c6bd-42c0-ae3b-aa942d74d2d8,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0352.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0352.txt; pages=14; text_chars=69092; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0353,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-025-14820-8.pdf?error=cookies_not_supported&code=acbb0ffb-e223-4187-bfe1-3595dd96ba28,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0353.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0353.txt; pages=12; text_chars=45203; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0354,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-017-5149-2.pdf?error=cookies_not_supported&code=a8469b99-389b-4c64-bc14-b3efe16ce129,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0354.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0354.txt; pages=10; text_chars=31480; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0355,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-019-7273-7.pdf?error=cookies_not_supported&code=5cda6796-65eb-4702-b509-e4d136dbae79,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0355.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0355.txt; pages=17; text_chars=66875; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0356,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-021-09459-0.pdf?error=cookies_not_supported&code=8b768a01-21bd-4015-b02d-f6c36d05093a,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0356.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0356.txt; pages=14; text_chars=68172; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0357,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-025-14812-8.pdf?error=cookies_not_supported&code=8df88804-cc60-420c-a09f-8cda1539f3b0,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0357.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0357.txt; pages=11; text_chars=44211; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0358,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-025-14350-3.pdf?error=cookies_not_supported&code=ba3e5625-e9c2-4646-bac0-f08084feeed6,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0358.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0358.txt; pages=11; text_chars=38979; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0359,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-022-10737-8.pdf?error=cookies_not_supported&code=96419673-ee4a-47ad-a34a-c84a38354bdd,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0359.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0359.txt; pages=8; text_chars=28096; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0360,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-023-11614-8.pdf?error=cookies_not_supported&code=ddd9b841-40a3-494c-80e4-f7457fb0e599,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0360.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0360.txt; pages=20; text_chars=96620; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0361,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-017-5190-1.pdf?error=cookies_not_supported&code=e027da98-9a8b-4cbc-9cef-00a0c2112c11,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0361.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0361.txt; pages=9; text_chars=34512; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0362,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-019-7456-2.pdf?error=cookies_not_supported&code=76985d9d-82b7-4432-bb11-9ff9df18c6ce,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0362.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0362.txt; pages=11; text_chars=53321; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0363,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-016-3926-y.pdf?error=cookies_not_supported&code=edd40031-5eaf-4d12-b51c-0772ad61954b,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0363.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0363.txt; pages=5; text_chars=17598; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0364,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-015-3381-1.pdf?error=cookies_not_supported&code=4d4d4443-0ac5-4826-a926-3e69491fb6e1,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0364.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0364.txt; pages=8; text_chars=33545; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0365,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-017-5306-7.pdf?error=cookies_not_supported&code=dfdb0bdb-d082-411a-b3a1-c7ba74f1069e,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0365.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0365.txt; pages=17; text_chars=66873; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0366,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-015-3419-4.pdf?error=cookies_not_supported&code=1ddbe3f1-5451-4257-9a82-a29a8acff629,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0366.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0366.txt; pages=8; text_chars=28863; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0367,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-015-3492-8.pdf?error=cookies_not_supported&code=1bdeaed1-c2b9-4b3c-b6c8-a869b86b6ecf,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0367.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0367.txt; pages=11; text_chars=44444; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0368,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-015-3779-9.pdf?error=cookies_not_supported&code=f5c292bf-864b-4efc-b270-7248d7b86b98,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0368.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0368.txt; pages=8; text_chars=33708; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0369,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-023-11803-5.pdf?error=cookies_not_supported&code=f5ac04cf-6f3d-4285-8426-3614e1d59e3b,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0369.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0369.txt; pages=5; text_chars=18846; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0370,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-017-5403-7.pdf?error=cookies_not_supported&code=ca2ee273-6d82-4495-9edd-fe5af7979285,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0370.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0370.txt; pages=17; text_chars=69289; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0371,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-015-3315-y.pdf?error=cookies_not_supported&code=da075188-718b-48b8-a29b-172eb2a3ea63,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0371.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0371.txt; pages=11; text_chars=40065; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0372,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-020-7791-3.pdf?error=cookies_not_supported&code=aac78217-dfa9-40ec-9a84-62fc9cfcaea4,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0372.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0372.txt; pages=11; text_chars=43689; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0373,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.1140/epjc/s10052-019-7267-5.pdf?error=cookies_not_supported&code=077a2259-bdc3-4fa6-a309-6e5a918c98db,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/particle_gravitational_physics/P0373.pdf,2026-06-20,round_20260620_random_base_next_100_round2; source=The European Physical Journal C; inventory=epj_c_openalex_v1.0.1_through2025_20260620; text_path=corpus/text/particle_gravitational_physics/P0373.txt; pages=16; text_chars=68853; source_blocked_design=true; source_block=The European Physical Journal C; source_block_order=1
P0374,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.3758/s13428-022-01865-w.pdf?error=cookies_not_supported&code=c420259c-0793-4304-b7b1-459e5e7a5980,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/cognitive_science_psychology/P0374.pdf,2026-06-21,round_20260621_balanced_repair_100; source=Behavior Research Methods; inventory=behavior_research_methods_openalex_cognitive_psychology_v1.0.0_2015-2025_20260621; text_path=corpus/text/cognitive_science_psychology/P0374.txt; pages=16; text_chars=72734; route=direct_pdf_route; source_block=Behavior Research Methods; source_block_order=2
P0375,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.3758/s13428-025-02615-4.pdf?error=cookies_not_supported&code=49e8ace0-3472-472c-a94d-7cf53574bd92,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/cognitive_science_psychology/P0375.pdf,2026-06-21,round_20260621_balanced_repair_100; source=Behavior Research Methods; inventory=behavior_research_methods_openalex_cognitive_psychology_v1.0.0_2015-2025_20260621; text_path=corpus/text/cognitive_science_psychology/P0375.txt; pages=12; text_chars=62345; route=direct_pdf_route; source_block=Behavior Research Methods; source_block_order=2
P0376,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.3758/s13428-024-02500-6.pdf?error=cookies_not_supported&code=464352a2-caef-42c7-931a-0503ecd50ea7,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/cognitive_science_psychology/P0376.pdf,2026-06-21,round_20260621_balanced_repair_100; source=Behavior Research Methods; inventory=behavior_research_methods_openalex_cognitive_psychology_v1.0.0_2015-2025_20260621; text_path=corpus/text/cognitive_science_psychology/P0376.txt; pages=25; text_chars=126778; route=direct_pdf_route; source_block=Behavior Research Methods; source_block_order=2
P0377,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.3758/s13428-025-02907-9.pdf?error=cookies_not_supported&code=33cfed0c-04ad-457c-a3c8-18210cf42154,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/cognitive_science_psychology/P0377.pdf,2026-06-21,round_20260621_balanced_repair_100; source=Behavior Research Methods; inventory=behavior_research_methods_openalex_cognitive_psychology_v1.0.0_2015-2025_20260621; text_path=corpus/text/cognitive_science_psychology/P0377.txt; pages=22; text_chars=90901; route=direct_pdf_route; source_block=Behavior Research Methods; source_block_order=2
P0378,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.3758/s13428-020-01409-0.pdf?error=cookies_not_supported&code=64141b90-ac7c-4760-b736-f5499d7588c1,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/cognitive_science_psychology/P0378.pdf,2026-06-21,round_20260621_balanced_repair_100; source=Behavior Research Methods; inventory=behavior_research_methods_openalex_cognitive_psychology_v1.0.0_2015-2025_20260621; text_path=corpus/text/cognitive_science_psychology/P0378.txt; pages=23; text_chars=118714; route=direct_pdf_route; source_block=Behavior Research Methods; source_block_order=2
P0379,publisher_or_repository_pdf,https://link.springer.com/content/pdf/10.3758/s13428-023-02255-6.pdf?error=cookies_not_supported&code=83fb8d34-88fb-4a8c-8d8f-8659d7f84f1d,oa_accessible_verified,downloaded_verified_pdf,corpus/pdfs/cognitive_science_psychology/P0379.pdf,2026-06-21,round_20260621_balanced_repair_100; source=Behavior Research Methods; inventory=behavior_research_methods_openalex_cognitive_psychology_v1.0.0_2015-2025_20260621; text_path=corpus/text/cognitive_science_psychology/P0379.txt; pages=17; text_chars=80522; route=direct_pdf_route; source_block=Behavior Research Methods; source_block_order=2
